tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
942.00,SENSOR_006,-23.440000,-46.540000,243.46,NORMAL,7.31,277.06,1.25,365.88,32.35,2092,401,1.98,1.17,RUIM
942.00,SENSOR_007,-23.430000,-46.530000,64.06,ENTUPIMENTO,7.39,351.19,3.76,904.97,31.87,1838,101,0.83,2.50,RUIM
943.00,SENSOR_000,-23.500000,-46.600000,117.45,NORMAL,6.85,371.85,4.73,579.38,29.77,889,977,1.47,1.86,MODERADA
943.00,SENSOR_001,-23.490000,-46.590000,33.00,ENTUPIMENTO,7.25,391.58,2.08,650.27,21.07,1878,765,0.52,1.35,MODERADA
943.00,SENSOR_002,-23.480000,-46.580000,168.09,NORMAL,7.05,247.25,1.57,777.47,30.57,2231,489,0.05,1.26,RUIM
943.00,SENSOR_003,-23.470000,-46.570000,179.69,NORMAL,7.87,424.49,1.86,947.01,26.89,929,552,1.65,0.63,RUIM
943.00,SENSOR_004,-23.460000,-46.560000,553.21,VAZAMENTO,7.64,453.27,2.39,630.05,27.42,2125,792,1.26,1.42,RUIM
943.00,SENSOR_005,-23.450000,-46.550000,206.43,NORMAL,7.34,381.21,1.55,816.40,20.51,1370,201,1.27,2.53,RUIM
943.00,SENSOR_006,-23.440000,-46.540000,233.69,NORMAL,7.28,599.96,1.87,189.35,29.54,1579,642,0.22,3.15,RUIM
943.00,SENSOR_007,-23.430000,-46.530000,236.77,NORMAL,8.38,427.18,3.24,487.59,27.60,954,699,2.00,2.16,RUIM
944.00,SENSOR_000,-23.500000,-46.600000,114.05,NORMAL,6.69,321.75,1.50,154.34,22.31,1626,646,1.47,2.97,RUIM
944.00,SENSOR_001,-23.490000,-46.590000,153.08,NORMAL,7.05,520.38,1.23,895.72,30.06,795,514,1.59,0.55,RUIM
944.00,SENSOR_002,-23.480000,-46.580000,168.95,NORMAL,7.45,287.11,4.94,422.49,26.64,1798,314,0.73,0.99,MODERADA
944.00,SENSOR_003,-23.470000,-46.570000,188.05,NORMAL,7.01,346.36,1.98,563.01,19.93,2048,599,0.85,1.99,RUIM
944.00,SENSOR_004,-23.460000,-46.560000,198.23,NORMAL,8.48,574.62,1.68,811.73,26.67,886,956,0.98,2.89,RUIM
944.00,SENSOR_005,-23.450000,-46.550000,203.91,NORMAL,7.45,401.72,1.97,587.67,18.69,2103,1053,1.92,1.17,RUIM
944.00,SENSOR_006,-23.440000,-46.540000,225.09,NORMAL,6.55,229.57,1.29,453.58,30.18,1533,732,0.04,3.82,RUIM
944.00,SENSOR_007,-23.430000,-46.530000,243.35,NORMAL,6.95,532.92,3.92,880.49,27.16,2360,746,0.96,1.20,RUIM
945.00,SENSOR_000,-23.500000,-46.600000,114.40,NORMAL,7.53,583.70,1.21,305.70,28.79,2228,172,1.40,2.98,RUIM
945.00,SENSOR_001,-23.490000,-46.590000,135.87,NORMAL,7.68,499.84,2.18,977.81,18.19,2495,902,1.83,4.39,RUIM
945.00,SENSOR_002,-23.480000,-46.580000,38.64,ENTUPIMENTO,7.34,515.96,3.06,811.26,28.30,2394,956,1.49,1.75,RUIM
945.00,SENSOR_003,-23.470000,-46.570000,184.01,NORMAL,6.81,290.34,3.73,244.30,27.64,593,1033,1.72,4.52,RUIM
945.00,SENSOR_004,-23.460000,-46.560000,197.63,NORMAL,6.92,393.55,2.88,843.80,22.00,2293,670,0.65,3.21,RUIM
945.00,SENSOR_005,-23.450000,-46.550000,201.58,NORMAL,7.40,578.34,4.18,348.81,26.49,1864,127,1.60,0.79,RUIM
945.00,SENSOR_006,-23.440000,-46.540000,222.20,NORMAL,7.93,269.13,1.25,468.52,22.50,915,520,0.09,0.63,RUIM
945.00,SENSOR_007,-23.430000,-46.530000,235.02,NORMAL,8.06,475.74,2.22,400.40,30.23,1627,946,0.16,1.62,MODERADA
946.00,SENSOR_000,-23.500000,-46.600000,111.42,NORMAL,8.30,580.94,2.54,960.32,29.31,1939,1097,1.14,2.22,RUIM
946.00,SENSOR_001,-23.490000,-46.590000,133.44,NORMAL,7.85,344.93,4.25,369.75,28.70,1768,950,0.28,2.31,MODERADA
946.00,SENSOR_002,-23.480000,-46.580000,160.33,NORMAL,6.67,599.30,2.49,993.43,25.71,770,556,1.77,4.09,RUIM
946.00,SENSOR_003,-23.470000,-46.570000,165.45,NORMAL,7.40,521.86,3.68,957.34,25.92,1088,785,1.21,1.62,RUIM
946.00,SENSOR_004,-23.460000,-46.560000,194.04,NORMAL,8.42,578.06,2.19,662.79,29.60,2078,205,0.46,1.25,RUIM
946.00,SENSOR_005,-23.450000,-46.550000,210.66,NORMAL,8.08,222.35,1.25,741.79,19.38,2085,524,0.17,2.94,RUIM
946.00,SENSOR_006,-23.440000,-46.540000,229.30,NORMAL,7.85,346.39,1.88,103.96,27.87,1393,533,1.05,2.16,RUIM
946.00,SENSOR_007,-23.430000,-46.530000,65.85,ENTUPIMENTO,7.17,436.01,1.22,370.26,25.70,546,259,0.48,4.03,RUIM
947.00,SENSOR_000,-23.500000,-46.600000,138.98,NORMAL,7.14,395.61,1.40,733.41,21.72,2272,979,0.24,1.19,RUIM
947.00,SENSOR_001,-23.490000,-46.590000,149.44,NORMAL,6.66,203.29,3.15,671.67,28.36,1909,1004,1.22,2.95,MODERADA
947.00,SENSOR_002,-23.480000,-46.580000,171.13,NORMAL,7.11,308.09,1.03,851.46,31.45,624,384,0.55,2.27,RUIM
947.00,SENSOR_003,-23.470000,-46.570000,164.02,NORMAL,7.78,259.59,1.61,611.97,30.00,1833,866,1.42,4.21,RUIM
947.00,SENSOR_004,-23.460000,-46.560000,205.29,NORMAL,7.78,216.64,2.38,331.46,24.61,2432,179,0.70,0.96,RUIM
947.00,SENSOR_005,-23.450000,-46.550000,212.41,NORMAL,7.86,458.88,1.96,419.28,30.76,2144,789,0.91,3.44,RUIM
947.00,SENSOR_006,-23.440000,-46.540000,240.94,NORMAL,6.93,307.37,3.75,414.87,18.93,1064,1003,0.30,3.44,MODERADA
947.00,SENSOR_007,-23.430000,-46.530000,252.59,NORMAL,7.23,405.40,2.34,322.46,23.81,1435,163,0.85,0.85,MODERADA
948.00,SENSOR_000,-23.500000,-46.600000,123.06,NORMAL,8.48,415.67,3.13,85.74,26.90,2264,663,1.64,3.92,RUIM
948.00,SENSOR_001,-23.490000,-46.590000,145.75,NORMAL,7.98,261.84,4.09,235.37,22.80,1880,167,1.60,3.72,RUIM
948.00,SENSOR_002,-23.480000,-46.580000,152.91,NORMAL,6.65,348.69,4.79,170.05,27.06,1514,1067,0.08,3.66,MODERADA
948.00,SENSOR_003,-23.470000,-46.570000,177.18,NORMAL,7.58,266.72,1.35,876.25,24.23,1331,628,1.39,3.37,RUIM
948.00,SENSOR_004,-23.460000,-46.560000,187.84,NORMAL,7.79,418.63,4.30,808.04,32.36,1833,156,1.95,0.79,RUIM
948.00,SENSOR_005,-23.450000,-46.550000,199.61,NORMAL,6.57,502.98,3.90,133.00,22.72,1686,535,1.87,0.96,RUIM
948.00,SENSOR_006,-23.440000,-46.540000,221.61,NORMAL,7.50,232.37,4.15,628.26,22.62,1945,516,1.16,4.70,RUIM
948.00,SENSOR_007,-23.430000,-46.530000,233.63,NORMAL,8.19,297.39,3.64,701.30,23.74,1977,859,1.99,3.22,RUIM
949.00,SENSOR_000,-23.500000,-46.600000,118.53,NORMAL,7.34,209.82,3.14,785.09,31.07,612,304,0.02,2.10,MODERADA
949.00,SENSOR_001,-23.490000,-46.590000,130.87,NORMAL,7.76,569.46,4.40,744.46,21.47,2091,701,1.35,1.15,RUIM
949.00,SENSOR_002,-23.480000,-46.580000,147.50,NORMAL,7.39,551.13,2.51,900.78,26.82,1477,711,0.08,3.00,RUIM
949.00,SENSOR_003,-23.470000,-46.570000,169.30,NORMAL,6.74,232.36,4.70,383.94,31.63,1970,856,1.43,0.55,MODERADA
949.00,SENSOR_004,-23.460000,-46.560000,45.99,ENTUPIMENTO,6.79,285.17,4.84,890.79,21.74,1979,641,1.38,4.41,RUIM
949.00,SENSOR_005,-23.450000,-46.550000,213.85,NORMAL,7.96,311.22,4.88,962.94,18.60,888,428,1.73,1.02,RUIM
949.00,SENSOR_006,-23.440000,-46.540000,233.51,NORMAL,8.35,230.77,4.80,429.03,31.85,1266,838,0.40,3.83,MODERADA
949.00,SENSOR_007,-23.430000,-46.530000,251.42,NORMAL,7.33,336.17,2.16,747.72,31.62,1468,942,0.51,1.84,MODERADA
950.00,SENSOR_000,-23.500000,-46.600000,118.74,NORMAL,7.30,326.14,4.55,179.79,30.73,1316,499,1.02,4.61,RUIM
950.00,SENSOR_001,-23.490000,-46.590000,140.06,NORMAL,7.20,234.57,2.99,762.63,31.61,2004,667,1.84,1.45,RUIM
950.00,SENSOR_002,-23.480000,-46.580000,149.65,NORMAL,6.55,510.14,3.10,596.10,23.62,1860,583,0.63,1.01,RUIM
950.00,SENSOR_003,-23.470000,-46.570000,191.80,NORMAL,8.10,471.16,4.79,892.12,27.48,551,803,0.51,0.63,RUIM
950.00,SENSOR_004,-23.460000,-46.560000,195.34,NORMAL,7.31,517.80,1.02,573.17,24.09,1415,566,0.22,2.42,RUIM
950.00,SENSOR_005,-23.450000,-46.550000,216.82,NORMAL,6.75,273.63,1.52,710.28,25.64,560,1003,0.96,3.75,RUIM
950.00,SENSOR_006,-23.440000,-46.540000,229.01,NORMAL,7.48,362.31,3.90,571.85,28.57,525,466,0.59,3.01,MODERADA
950.00,SENSOR_007,-23.430000,-46.530000,246.28,NORMAL,8.10,250.01,4.37,943.16,20.08,758,610,1.79,4.75,RUIM
951.00,SENSOR_000,-23.500000,-46.600000,139.19,NORMAL,7.41,431.14,1.97,199.25,31.49,1747,485,0.17,1.16,RUIM
951.00,SENSOR_001,-23.490000,-46.590000,143.91,NORMAL,7.09,598.72,2.57,480.37,29.84,2121,289,1.98,2.93,RUIM
951.00,SENSOR_002,-23.480000,-46.580000,149.45,NORMAL,7.69,352.71,4.02,228.36,31.85,2119,826,1.24,2.07,RUIM
951.00,SENSOR_003,-23.470000,-46.570000,180.65,NORMAL,7.34,439.98,3.45,508.48,31.98,859,633,1.48,2.96,MODERADA
951.00,SENSOR_004,-23.460000,-46.560000,196.20,NORMAL,7.47,318.06,4.66,904.72,24.62,1483,604,0.23,1.94,RUIM
951.00,SENSOR_005,-23.450000,-46.550000,202.98,NORMAL,8.25,573.03,1.25,813.17,31.38,1149,232,1.11,3.12,RUIM
951.00,SENSOR_006,-23.440000,-46.540000,245.75,NORMAL,8.24,569.45,3.73,122.63,22.76,614,896,0.88,3.18,RUIM
951.00,SENSOR_007,-23.430000,-46.530000,239.65,NORMAL,8.04,271.38,2.83,146.33,18.14,1136,110,1.14,1.75,MODERADA
952.00,SENSOR_000,-23.500000,-46.600000,135.45,NORMAL,6.54,564.41,3.30,734.20,27.12,2367,610,1.52,4.69,RUIM
952.00,SENSOR_001,-23.490000,-46.590000,151.90,NORMAL,7.16,308.99,2.03,384.51,26.17,1150,298,0.62,0.97,MODERADA
952.00,SENSOR_002,-23.480000,-46.580000,154.46,NORMAL,8.22,526.66,3.35,124.39,21.29,894,406,2.00,3.85,RUIM
952.00,SENSOR_003,-23.470000,-46.570000,470.65,VAZAMENTO,6.62,263.76,3.23,303.56,30.22,1776,860,0.31,1.70,MODERADA
952.00,SENSOR_004,-23.460000,-46.560000,200.62,NORMAL,6.56,280.34,2.84,938.70,32.30,2235,953,1.52,4.48,RUIM
952.00,SENSOR_005,-23.450000,-46.550000,210.61,NORMAL,8.22,325.09,4.70,309.34,30.74,1565,985,1.70,4.04,RUIM
952.00,SENSOR_006,-23.440000,-46.540000,222.32,NORMAL,6.62,211.98,2.08,206.02,20.96,860,240,0.45,4.83,RUIM
952.00,SENSOR_007,-23.430000,-46.530000,235.99,NORMAL,7.80,507.96,1.89,436.41,28.85,1553,502,0.28,3.56,RUIM
953.00,SENSOR_000,-23.500000,-46.600000,116.30,NORMAL,7.72,476.08,1.92,451.76,29.80,1462,274,0.64,1.57,RUIM
953.00,SENSOR_001,-23.490000,-46.590000,136.87,NORMAL,8.12,324.42,1.18,480.69,30.72,1713,1083,0.86,0.74,RUIM
953.00,SENSOR_002,-23.480000,-46.580000,163.46,NORMAL,6.72,368.96,3.07,386.77,18.26,1346,966,1.56,2.42,RUIM
953.00,SENSOR_003,-23.470000,-46.570000,177.91,NORMAL,6.79,386.88,2.52,418.98,23.63,2219,865,1.53,3.79,RUIM
953.00,SENSOR_004,-23.460000,-46.560000,204.10,NORMAL,7.69,473.38,2.30,248.79,24.22,2268,596,0.81,2.46,RUIM
953.00,SENSOR_005,-23.450000,-46.550000,218.20,NORMAL,7.11,376.46,2.21,756.00,18.40,972,213,1.39,4.94,RUIM
953.00,SENSOR_006,-23.440000,-46.540000,219.42,NORMAL,6.63,480.59,4.88,191.56,22.47,1162,453,0.81,2.33,MODERADA
953.00,SENSOR_007,-23.430000,-46.530000,237.63,NORMAL,6.97,498.47,3.34,102.36,24.21,1023,665,1.20,1.49,MODERADA
954.00,SENSOR_000,-23.500000,-46.600000,128.10,NORMAL,7.93,383.25,3.41,121.29,30.87,1898,140,1.56,0.61,RUIM
954.00,SENSOR_001,-23.490000,-46.590000,142.55,NORMAL,7.98,477.62,3.01,361.40,26.67,1260,531,0.12,4.54,RUIM
954.00,SENSOR_002,-23.480000,-46.580000,150.92,NORMAL,6.55,404.93,3.08,682.78,19.73,1114,387,0.33,2.21,MODERADA
954.00,SENSOR_003,-23.470000,-46.570000,164.62,NORMAL,7.72,268.56,1.09,51.15,29.48,2337,682,0.29,3.66,RUIM
954.00,SENSOR_004,-23.460000,-46.560000,193.03,NORMAL,6.59,556.09,2.13,950.40,27.19,903,534,0.48,4.36,RUIM
954.00,SENSOR_005,-23.450000,-46.550000,208.07,NORMAL,7.15,371.87,1.28,654.77,30.77,2020,117,1.38,3.72,RUIM
954.00,SENSOR_006,-23.440000,-46.540000,224.46,NORMAL,6.84,238.82,1.27,576.76,31.83,2104,638,1.64,3.11,RUIM
954.00,SENSOR_007,-23.430000,-46.530000,246.15,NORMAL,7.31,316.02,3.15,66.38,22.15,2364,273,1.09,0.96,RUIM
955.00,SENSOR_000,-23.500000,-46.600000,115.71,NORMAL,7.32,348.94,3.94,278.86,25.36,1438,942,0.56,3.96,MODERADA
955.00,SENSOR_001,-23.490000,-46.590000,143.82,NORMAL,7.95,322.34,2.60,770.69,25.47,2092,1017,0.58,4.14,RUIM
955.00,SENSOR_002,-23.480000,-46.580000,163.97,NORMAL,8.14,247.58,4.28,577.12,25.52,937,355,0.90,1.58,MODERADA
955.00,SENSOR_003,-23.470000,-46.570000,170.10,NORMAL,8.22,214.16,4.84,591.06,27.75,765,529,0.26,3.46,MODERADA
955.00,SENSOR_004,-23.460000,-46.560000,195.22,NORMAL,8.08,216.99,2.97,609.26,30.06,2189,845,1.26,4.51,RUIM
955.00,SENSOR_005,-23.450000,-46.550000,211.37,NORMAL,7.35,531.70,3.75,717.07,21.20,1816,986,0.20,3.91,RUIM
955.00,SENSOR_006,-23.440000,-46.540000,219.13,NORMAL,7.56,518.83,2.44,648.25,29.11,605,500,0.87,2.68,RUIM
955.00,SENSOR_007,-23.430000,-46.530000,255.01,NORMAL,6.92,208.70,2.27,745.42,30.01,1872,1088,0.63,3.95,MODERADA
956.00,SENSOR_000,-23.500000,-46.600000,112.66,NORMAL,8.47,496.35,1.16,400.77,24.29,1088,176,0.02,4.88,RUIM
956.00,SENSOR_001,-23.490000,-46.590000,139.66,NORMAL,8.45,362.23,1.71,906.02,31.03,1269,1042,1.98,1.98,RUIM
956.00,SENSOR_002,-23.480000,-46.580000,159.21,NORMAL,8.15,584.28,2.16,231.39,23.96,612,516,0.81,4.27,RUIM
956.00,SENSOR_003,-23.470000,-46.570000,171.77,NORMAL,6.73,418.80,3.31,804.37,30.98,1057,976,1.45,1.54,RUIM
956.00,SENSOR_004,-23.460000,-46.560000,195.58,NORMAL,7.68,508.13,2.30,363.44,26.86,1839,1051,1.21,0.85,RUIM
956.00,SENSOR_005,-23.450000,-46.550000,201.97,NORMAL,8.09,291.83,3.91,974.28,26.80,533,734,0.27,0.57,RUIM
956.00,SENSOR_006,-23.440000,-46.540000,226.51,NORMAL,7.71,584.96,2.88,333.53,28.85,2117,493,0.31,0.55,RUIM
956.00,SENSOR_007,-23.430000,-46.530000,257.56,NORMAL,8.21,550.99,4.09,446.67,29.67,1385,302,1.18,4.35,RUIM
957.00,SENSOR_000,-23.500000,-46.600000,116.89,NORMAL,6.68,514.23,4.33,664.98,28.80,2364,195,0.33,3.73,RUIM
957.00,SENSOR_001,-23.490000,-46.590000,388.19,VAZAMENTO,7.82,295.80,3.73,223.16,25.86,1110,998,1.17,1.82,MODERADA
957.00,SENSOR_002,-23.480000,-46.580000,156.51,NORMAL,8.12,438.32,3.57,861.45,30.13,1381,125,1.41,3.36,RUIM
957.00,SENSOR_003,-23.470000,-46.570000,169.56,NORMAL,7.48,444.80,3.84,622.79,28.98,657,526,0.76,2.27,MODERADA
957.00,SENSOR_004,-23.460000,-46.560000,181.68,NORMAL,8.47,315.67,4.45,334.05,18.03,1148,1055,0.36,2.37,MODERADA
957.00,SENSOR_005,-23.450000,-46.550000,208.98,NORMAL,8.25,457.07,2.38,369.18,32.81,1656,695,0.67,4.75,RUIM
957.00,SENSOR_006,-23.440000,-46.540000,219.55,NORMAL,7.32,509.60,3.63,285.06,32.58,1146,819,1.24,3.30,RUIM
957.00,SENSOR_007,-23.430000,-46.530000,245.53,NORMAL,7.32,219.44,4.65,717.98,31.90,2067,121,0.90,1.86,RUIM
958.00,SENSOR_000,-23.500000,-46.600000,132.31,NORMAL,6.90,418.42,2.36,233.72,19.97,2489,382,0.47,1.01,RUIM
958.00,SENSOR_001,-23.490000,-46.590000,32.70,ENTUPIMENTO,8.40,425.00,4.72,72.12,31.38,2086,211,0.74,1.47,RUIM
958.00,SENSOR_002,-23.480000,-46.580000,168.51,NORMAL,6.89,290.92,1.79,360.79,25.36,1209,643,0.62,3.68,RUIM
958.00,SENSOR_003,-23.470000,-46.570000,165.54,NORMAL,7.91,440.05,2.14,306.22,31.70,1067,623,1.79,1.26,RUIM
958.00,SENSOR_004,-23.460000,-46.560000,189.06,NORMAL,6.74,274.10,1.91,533.40,21.74,2244,736,0.59,1.43,RUIM
958.00,SENSOR_005,-23.450000,-46.550000,203.45,NORMAL,6.97,249.42,1.39,815.99,18.68,1557,629,1.10,4.46,RUIM
958.00,SENSOR_006,-23.440000,-46.540000,244.77,NORMAL,7.59,274.73,3.03,702.49,27.08,619,681,0.87,0.97,MODERADA
958.00,SENSOR_007,-23.430000,-46.530000,246.27,NORMAL,7.79,312.07,4.67,906.26,19.60,935,594,0.98,1.34,RUIM
959.00,SENSOR_000,-23.500000,-46.600000,134.98,NORMAL,6.65,590.60,3.49,246.32,20.30,787,302,1.86,3.39,RUIM
959.00,SENSOR_001,-23.490000,-46.590000,144.84,NORMAL,7.23,301.69,4.16,291.66,24.89,1227,469,1.29,1.53,MODERADA
959.00,SENSOR_002,-23.480000,-46.580000,172.80,NORMAL,8.49,246.02,4.28,185.77,25.28,1582,1074,0.64,0.98,MODERADA
959.00,SENSOR_003,-23.470000,-46.570000,168.02,NORMAL,7.67,274.87,2.20,214.32,30.69,1670,309,0.27,0.77,MODERADA
959.00,SENSOR_004,-23.460000,-46.560000,195.14,NORMAL,7.49,240.87,2.34,608.59,24.21,615,1045,1.06,1.78,MODERADA
959.00,SENSOR_005,-23.450000,-46.550000,200.48,NORMAL,8.34,224.35,4.95,999.97,21.47,2137,835,0.12,2.21,RUIM
959.00,SENSOR_006,-23.440000,-46.540000,233.63,NORMAL,8.01,531.73,4.50,441.51,18.30,1931,858,0.27,3.17,RUIM
959.00,SENSOR_007,-23.430000,-46.530000,239.13,NORMAL,7.31,500.03,4.16,394.27,30.66,738,245,1.25,2.42,RUIM
960.00,SENSOR_000,-23.500000,-46.600000,127.93,NORMAL,7.99,252.01,3.43,888.27,22.78,886,927,0.86,2.07,RUIM
960.00,SENSOR_001,-23.490000,-46.590000,132.96,NORMAL,8.18,202.66,1.37,684.95,32.59,2035,358,1.46,3.40,RUIM
960.00,SENSOR_002,-23.480000,-46.580000,154.74,NORMAL,6.90,399.12,1.27,359.29,19.66,2085,780,1.17,1.25,RUIM
960.00,SENSOR_003,-23.470000,-46.570000,177.29,NORMAL,7.71,511.92,1.12,544.27,27.86,915,185,0.16,4.36,RUIM
960.00,SENSOR_004,-23.460000,-46.560000,184.71,NORMAL,8.38,306.45,1.87,837.37,30.42,1665,358,0.78,2.31,RUIM
960.00,SENSOR_005,-23.450000,-46.550000,218.75,NORMAL,6.64,450.26,3.39,741.60,32.47,2072,534,0.58,4.55,RUIM
960.00,SENSOR_006,-23.440000,-46.540000,230.49,NORMAL,6.94,349.49,1.32,158.60,18.44,633,306,0.59,3.26,RUIM
960.00,SENSOR_007,-23.430000,-46.530000,234.36,NORMAL,7.17,527.90,2.99,726.23,23.33,2326,986,1.68,1.10,RUIM
961.00,SENSOR_000,-23.500000,-46.600000,134.35,NORMAL,7.80,498.90,4.71,112.98,23.69,2356,104,0.89,1.92,RUIM
961.00,SENSOR_001,-23.490000,-46.590000,143.12,NORMAL,8.44,348.64,3.66,776.18,22.35,792,163,0.09,1.02,MODERADA
961.00,SENSOR_002,-23.480000,-46.580000,164.96,NORMAL,7.07,538.98,2.00,617.69,29.56,798,441,1.50,4.17,RUIM
961.00,SENSOR_003,-23.470000,-46.570000,188.19,NORMAL,7.68,338.55,4.20,812.20,23.54,2425,326,0.12,3.49,RUIM
961.00,SENSOR_004,-23.460000,-46.560000,185.44,NORMAL,8.21,546.33,2.62,362.52,32.16,2395,651,0.53,2.03,RUIM
961.00,SENSOR_005,-23.450000,-46.550000,200.37,NORMAL,8.38,415.15,1.14,487.10,22.75,976,862,0.93,3.10,RUIM
961.00,SENSOR_006,-23.440000,-46.540000,228.43,NORMAL,6.66,517.48,2.40,932.05,32.69,1368,200,1.18,0.55,RUIM
961.00,SENSOR_007,-23.430000,-46.530000,260.16,NORMAL,7.11,437.15,1.58,205.38,18.89,2411,735,1.68,1.63,RUIM
962.00,SENSOR_000,-23.500000,-46.600000,116.03,NORMAL,7.28,312.37,3.55,497.80,21.10,2150,291,1.63,4.19,RUIM
962.00,SENSOR_001,-23.490000,-46.590000,144.11,NORMAL,7.49,427.92,2.67,845.33,21.45,1719,680,1.67,2.26,RUIM
962.00,SENSOR_002,-23.480000,-46.580000,162.16,NORMAL,8.48,226.89,1.12,233.85,32.06,985,1093,1.91,3.51,RUIM
962.00,SENSOR_003,-23.470000,-46.570000,45.02,ENTUPIMENTO,7.90,484.37,2.00,988.51,25.73,727,398,0.20,3.40,RUIM
962.00,SENSOR_004,-23.460000,-46.560000,189.87,NORMAL,7.13,339.82,4.66,410.10,19.40,735,755,1.60,3.83,RUIM
962.00,SENSOR_005,-23.450000,-46.550000,632.93,VAZAMENTO,7.40,374.99,1.82,596.49,32.16,1135,628,0.25,4.55,RUIM
962.00,SENSOR_006,-23.440000,-46.540000,238.97,NORMAL,8.35,558.87,4.06,385.70,29.27,1690,619,1.84,4.98,RUIM
962.00,SENSOR_007,-23.430000,-46.530000,234.94,NORMAL,7.18,559.67,3.03,423.71,21.48,2198,991,0.42,4.91,RUIM
963.00,SENSOR_000,-23.500000,-46.600000,126.04,NORMAL,7.13,302.24,1.81,688.32,29.48,2468,919,0.11,4.46,RUIM
963.00,SENSOR_001,-23.490000,-46.590000,131.23,NORMAL,7.02,230.82,2.28,470.89,23.94,730,152,1.45,2.74,MODERADA
963.00,SENSOR_002,-23.480000,-46.580000,172.62,NORMAL,7.87,277.01,3.36,487.75,28.47,1551,462,1.50,3.37,RUIM
963.00,SENSOR_003,-23.470000,-46.570000,184.09,NORMAL,7.52,401.23,4.63,716.62,30.01,1219,777,1.00,3.41,MODERADA
963.00,SENSOR_004,-23.460000,-46.560000,193.24,NORMAL,7.78,420.49,1.04,360.45,22.84,965,622,1.59,3.98,RUIM
963.00,SENSOR_005,-23.450000,-46.550000,223.37,NORMAL,8.12,447.07,2.66,866.18,32.70,2283,997,1.02,2.51,RUIM
963.00,SENSOR_006,-23.440000,-46.540000,243.65,NORMAL,7.58,456.54,4.15,569.23,28.78,1046,296,0.02,3.91,MODERADA
963.00,SENSOR_007,-23.430000,-46.530000,233.92,NORMAL,7.40,493.24,1.60,467.67,32.70,1305,432,1.83,3.20,RUIM
964.00,SENSOR_000,-23.500000,-46.600000,140.69,NORMAL,6.92,238.69,2.78,432.45,32.59,2470,624,1.73,2.20,RUIM
964.00,SENSOR_001,-23.490000,-46.590000,135.92,NORMAL,6.97,538.76,4.05,583.59,26.39,1785,272,0.11,4.03,RUIM
964.00,SENSOR_002,-23.480000,-46.580000,171.58,NORMAL,6.60,321.58,3.79,222.09,28.04,582,1087,0.21,1.11,BOA
964.00,SENSOR_003,-23.470000,-46.570000,501.21,VAZAMENTO,7.56,235.71,2.23,111.92,30.66,1653,824,0.33,2.86,MODERADA
964.00,SENSOR_004,-23.460000,-46.560000,205.81,NORMAL,7.51,380.19,2.62,830.24,30.38,2408,544,1.87,2.69,RUIM
964.00,SENSOR_005,-23.450000,-46.550000,208.23,NORMAL,6.60,488.43,4.85,921.46,23.00,2374,319,1.29,5.00,RUIM
964.00,SENSOR_006,-23.440000,-46.540000,223.02,NORMAL,6.64,302.99,2.59,321.46,25.26,544,508,0.16,4.84,RUIM
964.00,SENSOR_007,-23.430000,-46.530000,259.50,NORMAL,7.10,204.34,2.99,211.99,22.77,1877,501,0.28,4.38,RUIM
965.00,SENSOR_000,-23.500000,-46.600000,140.28,NORMAL,7.24,422.01,4.18,781.00,32.73,1654,230,1.81,3.25,RUIM
965.00,SENSOR_001,-23.490000,-46.590000,135.80,NORMAL,6.92,369.94,2.84,159.75,24.64,710,270,1.04,2.65,MODERADA
965.00,SENSOR_002,-23.480000,-46.580000,39.09,ENTUPIMENTO,8.39,598.36,1.91,329.93,21.70,1373,276,1.91,4.55,RUIM
965.00,SENSOR_003,-23.470000,-46.570000,190.97,NORMAL,7.24,461.81,3.34,810.17,24.46,983,806,1.17,4.84,RUIM
965.00,SENSOR_004,-23.460000,-46.560000,46.85,ENTUPIMENTO,7.00,470.64,3.21,169.78,30.45,1487,590,1.53,4.05,RUIM
965.00,SENSOR_005,-23.450000,-46.550000,225.36,NORMAL,6.91,333.78,2.15,387.68,25.59,1369,539,1.09,2.44,MODERADA
965.00,SENSOR_006,-23.440000,-46.540000,230.29,NORMAL,8.43,523.53,2.52,336.97,30.95,1153,489,1.70,4.52,RUIM
965.00,SENSOR_007,-23.430000,-46.530000,234.15,NORMAL,7.68,495.26,2.99,151.76,19.80,656,660,0.28,4.05,RUIM
966.00,SENSOR_000,-23.500000,-46.600000,121.42,NORMAL,7.77,260.62,3.39,602.66,20.10,1454,589,1.21,3.23,MODERADA
966.00,SENSOR_001,-23.490000,-46.590000,129.51,NORMAL,6.87,297.62,3.11,799.90,25.80,599,460,0.90,2.18,MODERADA
966.00,SENSOR_002,-23.480000,-46.580000,171.16,NORMAL,6.69,291.46,1.30,153.89,26.80,1137,827,0.44,2.84,RUIM
966.00,SENSOR_003,-23.470000,-46.570000,188.08,NORMAL,7.57,377.52,3.57,233.43,18.75,2268,313,1.39,0.57,RUIM
966.00,SENSOR_004,-23.460000,-46.560000,197.13,NORMAL,6.55,238.26,2.97,611.46,20.97,538,746,0.84,1.21,MODERADA
966.00,SENSOR_005,-23.450000,-46.550000,213.38,NORMAL,6.66,549.46,3.78,524.14,22.15,2215,764,0.72,2.03,RUIM
