tempo_min,sensorId,latitude,longitude,vazao,status,pH,DQO,OD,turbidez,temperatura,coliformes,ecoli,H2S,amonia,qualidade
7.30,Sao_Cristovao,-2.495400,-44.265200,192.23,NORMAL,7.19,507.17,4.46,710.18,30.34,1229,1047,0.77,3.31,RUIM
7.30,Anil,-2.522700,-44.254900,202.47,NORMAL,8.02,417.64,4.92,727.36,18.85,2248,467,1.83,1.72,RUIM
7.30,Vinhais,-2.570000,-44.296600,558.73,VAZAMENTO,7.74,237.26,4.21,210.66,19.72,1248,163,1.09,5.00,RUIM
7.30,Bequimao,-2.558900,-44.248400,239.64,NORMAL,7.14,259.62,4.75,133.18,30.81,857,646,1.83,4.25,RUIM
7.30,Cohama,-2.487700,-44.228700,258.44,NORMAL,6.77,569.15,3.27,483.22,22.54,750,632,0.16,4.57,RUIM
7.33,Centro,-2.515000,-44.290600,31.33,ENTUPIMENTO,7.65,487.09,3.48,664.84,20.27,712,1030,0.72,3.77,MODERADA
7.33,Renascenca,-2.503800,-44.256200,146.42,NORMAL,6.68,372.77,1.80,358.26,18.82,1766,528,0.92,1.83,RUIM
7.33,Turu,-2.537900,-44.247400,156.61,NORMAL,7.73,461.11,1.79,603.64,23.18,1458,895,1.80,0.59,RUIM
7.33,Sao_Cristovao,-2.495400,-44.265200,188.17,NORMAL,6.84,433.22,3.71,737.62,19.97,1460,914,1.37,2.85,MODERADA
7.33,Anil,-2.522700,-44.254900,194.43,NORMAL,7.57,483.22,2.25,461.93,26.71,2072,160,1.53,0.78,RUIM
7.33,Vinhais,-2.570000,-44.296600,202.17,NORMAL,8.31,386.53,3.51,673.97,25.52,1884,168,1.50,3.74,RUIM
7.33,Bequimao,-2.558900,-44.248400,227.34,NORMAL,7.34,515.08,1.80,460.30,18.39,2323,923,1.44,1.51,RUIM
7.33,Cohama,-2.487700,-44.228700,253.68,NORMAL,7.61,554.16,2.24,915.78,28.57,2228,623,1.66,3.12,RUIM
7.37,Centro,-2.515000,-44.290600,126.11,NORMAL,7.47,286.85,3.65,925.12,26.75,2469,944,0.15,3.97,RUIM
7.37,Renascenca,-2.503800,-44.256200,155.03,NORMAL,7.48,392.12,3.14,88.91,19.55,1181,903,1.46,1.27,MODERADA
7.37,Turu,-2.537900,-44.247400,174.49,NORMAL,7.22,556.94,2.71,165.63,21.98,1835,205,1.36,2.39,RUIM
7.37,Sao_Cristovao,-2.495400,-44.265200,177.10,NORMAL,6.97,290.56,1.43,349.59,31.45,1943,399,0.51,3.95,RUIM
7.37,Anil,-2.522700,-44.254900,201.17,NORMAL,8.12,337.59,3.41,472.75,31.69,2134,236,0.03,1.48,RUIM
7.37,Vinhais,-2.570000,-44.296600,206.97,NORMAL,7.41,219.09,1.45,452.14,22.35,919,436,0.07,2.35,RUIM
7.37,Bequimao,-2.558900,-44.248400,54.25,ENTUPIMENTO,7.21,458.38,3.60,371.63,32.46,1608,904,1.74,4.27,RUIM
7.37,Cohama,-2.487700,-44.228700,65.14,ENTUPIMENTO,8.05,334.14,4.69,893.78,26.00,1036,853,1.64,0.80,RUIM
7.40,Centro,-2.515000,-44.290600,126.24,NORMAL,6.74,401.29,3.35,565.04,26.64,669,980,0.71,0.73,MODERADA
7.40,Renascenca,-2.503800,-44.256200,141.88,NORMAL,7.05,248.20,3.58,680.18,30.48,928,625,0.60,1.66,MODERADA
7.40,Turu,-2.537900,-44.247400,161.01,NORMAL,7.36,333.12,3.87,226.03,21.78,2348,810,1.19,2.01,RUIM
7.40,Sao_Cristovao,-2.495400,-44.265200,180.86,NORMAL,7.92,316.58,3.62,770.21,28.92,2328,285,1.21,2.79,RUIM
7.40,Anil,-2.522700,-44.254900,204.49,NORMAL,6.82,218.66,4.76,211.43,20.83,1357,106,0.92,0.94,MODERADA
7.40,Vinhais,-2.570000,-44.296600,212.10,NORMAL,7.52,579.98,3.09,969.79,29.63,1884,1022,0.10,2.35,RUIM
7.40,Bequimao,-2.558900,-44.248400,221.99,NORMAL,7.96,571.52,1.56,198.05,25.05,1053,979,0.15,3.51,RUIM
7.40,Cohama,-2.487700,-44.228700,249.93,NORMAL,7.20,376.61,3.00,159.32,28.13,1165,730,1.06,2.47,MODERADA
7.43,Centro,-2.515000,-44.290600,115.70,NORMAL,6.57,354.31,4.17,341.84,25.89,1368,742,0.58,2.36,MODERADA
7.43,Renascenca,-2.503800,-44.256200,142.85,NORMAL,7.08,508.74,4.15,286.33,27.06,596,504,0.35,0.79,RUIM
7.43,Turu,-2.537900,-44.247400,165.79,NORMAL,7.51,595.89,4.55,230.52,18.54,803,377,1.57,1.11,RUIM
7.43,Sao_Cristovao,-2.495400,-44.265200,166.28,NORMAL,7.23,541.41,1.04,740.50,29.48,1024,851,0.55,1.29,RUIM
7.43,Anil,-2.522700,-44.254900,193.70,NORMAL,6.65,576.89,1.35,240.26,28.30,677,305,0.26,4.61,RUIM
7.43,Vinhais,-2.570000,-44.296600,220.75,NORMAL,7.85,580.74,4.34,693.74,32.75,1974,686,0.04,4.25,RUIM
7.43,Bequimao,-2.558900,-44.248400,221.55,NORMAL,7.44,433.81,3.53,787.62,20.99,1957,298,0.83,2.55,MODERADA
7.43,Cohama,-2.487700,-44.228700,258.02,NORMAL,7.29,596.45,1.89,946.04,30.84,826,497,0.32,2.10,RUIM
7.47,Centro,-2.515000,-44.290600,30.56,ENTUPIMENTO,8.10,297.43,1.24,493.87,32.89,2460,234,0.31,1.53,RUIM
7.47,Renascenca,-2.503800,-44.256200,153.53,NORMAL,7.95,515.93,1.36,338.59,26.70,2048,114,1.53,1.86,RUIM
7.47,Turu,-2.537900,-44.247400,150.92,NORMAL,7.02,580.68,3.66,763.59,25.94,1553,503,0.13,0.86,RUIM
7.47,Sao_Cristovao,-2.495400,-44.265200,166.19,NORMAL,6.52,577.82,3.81,195.59,30.85,996,703,1.22,4.66,RUIM
7.47,Anil,-2.522700,-44.254900,188.92,NORMAL,6.66,349.22,3.82,436.03,32.63,850,775,0.77,3.06,MODERADA
7.47,Vinhais,-2.570000,-44.296600,219.70,NORMAL,7.50,209.23,1.13,561.22,21.61,1779,113,0.14,0.93,RUIM
7.47,Bequimao,-2.558900,-44.248400,222.37,NORMAL,7.99,244.78,2.52,815.89,18.84,1446,850,1.42,4.08,RUIM
7.47,Cohama,-2.487700,-44.228700,257.81,NORMAL,6.53,421.79,1.40,894.05,19.22,1192,1072,1.04,0.77,RUIM
7.50,Centro,-2.515000,-44.290600,127.84,NORMAL,7.65,491.79,2.54,591.29,28.74,1564,392,1.93,3.73,RUIM
7.50,Renascenca,-2.503800,-44.256200,149.25,NORMAL,8.12,428.23,1.82,50.09,22.82,1575,660,0.48,4.50,RUIM
7.50,Turu,-2.537900,-44.247400,175.04,NORMAL,7.26,451.59,4.21,460.67,20.87,1221,169,0.71,2.78,MODERADA
7.50,Sao_Cristovao,-2.495400,-44.265200,174.01,NORMAL,8.08,530.04,1.08,326.17,32.95,1472,396,0.39,4.71,RUIM
7.50,Anil,-2.522700,-44.254900,193.82,NORMAL,8.27,517.36,2.10,632.89,26.57,2386,991,1.44,3.76,RUIM
7.50,Vinhais,-2.570000,-44.296600,223.35,NORMAL,8.21,578.91,1.90,790.91,29.42,924,626,0.42,4.87,RUIM
7.50,Bequimao,-2.558900,-44.248400,238.13,NORMAL,7.49,513.85,2.54,213.90,29.43,1224,213,1.07,4.49,RUIM
7.50,Cohama,-2.487700,-44.228700,249.20,NORMAL,6.66,306.10,2.05,409.51,23.18,2146,176,1.57,2.44,RUIM
7.53,Centro,-2.515000,-44.290600,120.40,NORMAL,7.00,500.77,3.46,951.41,31.95,637,998,1.68,0.56,RUIM
7.53,Renascenca,-2.503800,-44.256200,156.89,NORMAL,7.37,200.75,4.22,740.38,30.32,2225,101,1.98,3.03,RUIM
7.53,Turu,-2.537900,-44.247400,163.90,NORMAL,6.97,367.85,4.46,482.66,23.33,636,295,0.84,4.89,RUIM
7.53,Sao_Cristovao,-2.495400,-44.265200,168.47,NORMAL,8.18,265.21,1.56,515.30,30.16,1206,832,1.45,2.88,RUIM
7.53,Anil,-2.522700,-44.254900,206.56,NORMAL,8.45,382.04,4.43,719.21,31.68,1701,1006,1.38,1.25,MODERADA
7.53,Vinhais,-2.570000,-44.296600,221.41,NORMAL,7.53,208.35,3.37,786.35,20.85,716,881,0.95,1.05,MODERADA
7.53,Bequimao,-2.558900,-44.248400,242.94,NORMAL,6.79,249.95,4.97,942.09,32.94,1107,724,0.61,3.22,RUIM
7.53,Cohama,-2.487700,-44.228700,249.07,NORMAL,7.68,250.32,3.55,232.19,32.52,571,217,0.60,0.96,BOA
7.57,Centro,-2.515000,-44.290600,123.86,NORMAL,8.24,357.62,2.23,671.25,18.39,1590,199,1.93,0.58,RUIM
7.57,Renascenca,-2.503800,-44.256200,435.46,VAZAMENTO,6.84,309.67,1.75,549.38,22.72,1289,762,1.54,2.43,RUIM
7.57,Turu,-2.537900,-44.247400,173.52,NORMAL,7.15,494.23,4.90,688.45,29.97,1081,673,0.54,3.28,MODERADA
7.57,Sao_Cristovao,-2.495400,-44.265200,184.07,NORMAL,7.17,584.27,2.13,280.51,22.32,620,216,1.80,4.87,RUIM
7.57,Anil,-2.522700,-44.254900,183.57,NORMAL,8.09,519.44,2.35,611.39,28.92,1050,790,0.02,4.87,RUIM
7.57,Vinhais,-2.570000,-44.296600,227.74,NORMAL,7.65,541.11,4.63,232.08,32.84,1015,546,1.47,2.42,RUIM
7.57,Bequimao,-2.558900,-44.248400,243.62,NORMAL,7.94,509.91,3.48,896.19,18.65,2270,843,1.07,1.54,RUIM
7.57,Cohama,-2.487700,-44.228700,238.47,NORMAL,6.53,427.55,1.05,373.26,23.89,2394,717,1.89,1.06,RUIM
7.60,Centro,-2.515000,-44.290600,133.61,NORMAL,7.60,514.48,2.08,251.21,27.76,1877,939,0.91,0.98,RUIM
7.60,Renascenca,-2.503800,-44.256200,136.23,NORMAL,8.41,440.64,3.64,911.93,26.50,1180,390,1.06,1.80,RUIM
7.60,Turu,-2.537900,-44.247400,175.33,NORMAL,6.69,492.90,4.73,540.75,18.38,2349,900,1.11,0.82,RUIM
7.60,Sao_Cristovao,-2.495400,-44.265200,173.45,NORMAL,7.94,511.23,2.67,817.14,32.85,702,591,1.98,1.30,RUIM
7.60,Anil,-2.522700,-44.254900,47.02,ENTUPIMENTO,6.52,344.12,2.89,850.24,20.73,1326,134,1.21,1.69,RUIM
7.60,Vinhais,-2.570000,-44.296600,206.58,NORMAL,7.85,517.05,3.65,863.45,26.48,2236,1097,1.63,4.13,RUIM
7.60,Bequimao,-2.558900,-44.248400,220.10,NORMAL,7.76,498.33,1.16,487.24,30.10,1960,934,1.29,3.25,RUIM
7.60,Cohama,-2.487700,-44.228700,61.90,ENTUPIMENTO,8.00,455.43,2.41,943.58,18.14,776,197,1.13,2.27,RUIM
7.63,Centro,-2.515000,-44.290600,118.89,NORMAL,7.60,278.01,4.83,209.54,25.79,1016,801,0.79,1.51,MODERADA
7.63,Renascenca,-2.503800,-44.256200,146.99,NORMAL,8.33,365.38,3.75,177.54,24.61,894,215,0.49,3.39,MODERADA
7.63,Turu,-2.537900,-44.247400,155.19,NORMAL,7.70,264.07,3.74,515.51,32.38,1535,608,1.16,1.51,MODERADA
7.63,Sao_Cristovao,-2.495400,-44.265200,191.33,NORMAL,7.39,281.93,2.76,827.04,29.85,1669,1033,0.68,1.83,RUIM
7.63,Anil,-2.522700,-44.254900,52.69,ENTUPIMENTO,6.78,235.70,4.74,153.00,19.37,640,401,0.93,2.90,MODERADA
7.63,Vinhais,-2.570000,-44.296600,215.67,NORMAL,8.23,586.71,1.01,305.74,30.56,2447,576,1.31,2.77,RUIM
7.63,Bequimao,-2.558900,-44.248400,244.02,NORMAL,6.84,395.25,1.57,337.37,28.28,1522,530,0.47,1.64,RUIM
7.63,Cohama,-2.487700,-44.228700,244.67,NORMAL,6.98,579.32,4.54,316.03,31.97,1577,1093,1.82,1.04,RUIM
7.67,Centro,-2.515000,-44.290600,117.56,NORMAL,8.39,211.68,3.19,922.30,31.34,744,310,0.95,1.35,RUIM
7.67,Renascenca,-2.503800,-44.256200,143.29,NORMAL,6.54,312.62,4.54,746.98,32.59,1564,789,1.00,3.99,MODERADA
7.67,Turu,-2.537900,-44.247400,155.23,NORMAL,6.56,555.71,1.55,60.97,19.09,929,779,1.03,0.99,RUIM
7.67,Sao_Cristovao,-2.495400,-44.265200,169.33,NORMAL,6.81,423.91,2.63,492.55,25.79,770,746,1.06,3.11,MODERADA
7.67,Anil,-2.522700,-44.254900,210.91,NORMAL,7.11,464.01,1.86,560.83,18.71,2327,357,1.79,2.52,RUIM
7.67,Vinhais,-2.570000,-44.296600,208.43,NORMAL,6.82,427.79,2.62,82.97,25.94,1331,1090,1.47,3.74,MODERADA
7.67,Bequimao,-2.558900,-44.248400,217.21,NORMAL,7.19,268.41,1.96,598.92,24.48,1803,1047,0.07,3.79,RUIM
7.67,Cohama,-2.487700,-44.228700,255.38,NORMAL,7.76,392.85,3.40,785.13,19.29,1723,719,0.31,4.91,RUIM
7.70,Centro,-2.515000,-44.290600,117.98,NORMAL,8.33,230.59,2.88,545.80,23.64,936,911,0.90,4.64,RUIM
7.70,Renascenca,-2.503800,-44.256200,153.67,NORMAL,7.39,591.70,2.26,443.09,25.72,877,1044,0.41,1.22,RUIM
7.70,Turu,-2.537900,-44.247400,149.77,NORMAL,7.51,359.73,3.13,182.02,24.22,1278,429,0.71,2.75,MODERADA
7.70,Sao_Cristovao,-2.495400,-44.265200,185.81,NORMAL,6.65,237.42,2.24,69.82,19.01,1966,693,0.34,3.23,MODERADA
7.70,Anil,-2.522700,-44.254900,185.79,NORMAL,8.01,467.74,4.18,126.03,20.17,871,668,1.34,1.78,MODERADA
7.70,Vinhais,-2.570000,-44.296600,212.38,NORMAL,7.55,239.31,1.65,738.95,28.95,594,946,0.64,2.39,RUIM
7.70,Bequimao,-2.558900,-44.248400,232.50,NORMAL,7.06,259.86,4.11,608.13,23.02,617,193,1.41,1.51,MODERADA
7.70,Cohama,-2.487700,-44.228700,235.64,NORMAL,7.59,213.62,3.87,471.65,18.05,1478,234,1.16,2.68,MODERADA
7.73,Centro,-2.515000,-44.290600,111.10,NORMAL,7.22,220.07,2.98,95.81,18.61,2400,955,0.98,0.77,RUIM
7.73,Renascenca,-2.503800,-44.256200,149.44,NORMAL,7.08,222.18,2.02,940.72,23.06,556,725,1.03,3.86,RUIM
7.73,Turu,-2.537900,-44.247400,159.96,NORMAL,8.38,304.05,2.27,856.28,25.81,1393,975,1.02,3.60,RUIM
7.73,Sao_Cristovao,-2.495400,-44.265200,183.25,NORMAL,7.31,402.47,3.67,418.76,28.17,2023,553,1.30,1.61,RUIM
7.73,Anil,-2.522700,-44.254900,52.43,ENTUPIMENTO,7.44,450.53,3.55,925.90,27.24,825,752,0.59,2.36,RUIM
7.73,Vinhais,-2.570000,-44.296600,213.35,NORMAL,7.92,387.38,3.92,745.95,29.45,824,220,1.37,4.71,RUIM
7.73,Bequimao,-2.558900,-44.248400,236.54,NORMAL,6.74,387.66,1.99,184.33,28.09,1241,248,0.09,1.68,RUIM
7.73,Cohama,-2.487700,-44.228700,251.65,NORMAL,8.07,308.40,1.47,947.69,21.83,730,958,0.16,4.90,RUIM
7.77,Centro,-2.515000,-44.290600,116.40,NORMAL,6.98,427.29,4.34,245.87,20.77,954,926,1.39,3.19,MODERADA
7.77,Renascenca,-2.503800,-44.256200,156.76,NORMAL,6.84,203.90,4.08,937.38,30.84,2101,753,1.43,1.73,RUIM
7.77,Turu,-2.537900,-44.247400,158.89,NORMAL,7.06,359.59,2.71,436.59,19.05,1896,558,0.57,3.14,MODERADA
7.77,Sao_Cristovao,-2.495400,-44.265200,187.48,NORMAL,6.52,216.06,2.71,596.38,21.86,2128,239,1.53,0.70,RUIM
7.77,Anil,-2.522700,-44.254900,186.70,NORMAL,7.77,426.50,2.09,129.47,21.11,1014,258,0.09,2.79,MODERADA
7.77,Vinhais,-2.570000,-44.296600,212.13,NORMAL,7.10,281.41,3.26,983.24,23.91,2303,631,1.20,2.49,RUIM
7.77,Bequimao,-2.558900,-44.248400,236.35,NORMAL,6.61,222.49,4.77,933.31,18.41,717,695,0.75,0.63,RUIM
7.77,Cohama,-2.487700,-44.228700,248.49,NORMAL,7.12,218.98,2.38,942.89,21.85,1146,350,1.07,2.78,RUIM
7.80,Centro,-2.515000,-44.290600,135.52,NORMAL,8.02,231.87,1.03,414.56,22.61,2310,443,0.93,4.05,RUIM
7.80,Renascenca,-2.503800,-44.256200,148.07,NORMAL,7.53,252.78,4.36,772.00,30.77,1437,803,0.94,3.98,MODERADA
7.80,Turu,-2.537900,-44.247400,162.22,NORMAL,7.01,393.80,2.39,741.48,22.55,1626,752,1.84,1.91,RUIM
7.80,Sao_Cristovao,-2.495400,-44.265200,173.00,NORMAL,6.52,365.18,1.19,940.76,29.26,1163,875,0.73,0.52,RUIM
7.80,Anil,-2.522700,-44.254900,182.31,NORMAL,6.67,248.35,3.91,950.14,19.58,1547,292,0.24,4.38,RUIM
7.80,Vinhais,-2.570000,-44.296600,202.75,NORMAL,7.27,207.91,2.67,190.36,29.29,767,388,0.26,2.25,MODERADA
7.80,Bequimao,-2.558900,-44.248400,239.32,NORMAL,6.97,211.88,2.88,921.13,20.63,2328,840,0.51,4.25,RUIM
7.80,Cohama,-2.487700,-44.228700,253.65,NORMAL,7.19,528.63,2.93,269.98,28.86,640,872,0.46,0.85,RUIM
7.83,Centro,-2.515000,-44.290600,136.01,NORMAL,7.50,201.00,3.87,720.96,27.39,2411,340,0.66,3.50,RUIM
7.83,Renascenca,-2.503800,-44.256200,145.28,NORMAL,8.16,321.52,2.42,545.51,31.56,818,693,1.52,1.48,RUIM
7.83,Turu,-2.537900,-44.247400,161.89,NORMAL,6.76,385.55,2.89,558.38,21.30,2397,442,1.70,4.12,RUIM
7.83,Sao_Cristovao,-2.495400,-44.265200,189.26,NORMAL,7.66,512.92,3.79,657.09,22.23,1307,701,1.97,1.34,RUIM
7.83,Anil,-2.522700,-44.254900,207.20,NORMAL,6.73,582.82,2.01,395.06,30.76,1937,143,1.62,3.77,RUIM
7.83,Vinhais,-2.570000,-44.296600,208.77,NORMAL,7.51,403.09,3.87,321.90,29.99,1617,189,1.57,1.66,RUIM
7.83,Bequimao,-2.558900,-44.248400,241.80,NORMAL,7.27,558.97,2.17,226.14,26.29,1385,170,1.25,1.03,RUIM
7.83,Cohama,-2.487700,-44.228700,243.44,NORMAL,7.82,572.93,4.46,403.85,29.05,1383,568,1.18,1.13,RUIM
7.87,Centro,-2.515000,-44.290600,125.19,NORMAL,7.42,597.76,4.93,634.45,30.12,2236,655,1.58,2.73,RUIM
7.87,Renascenca,-2.503800,-44.256200,129.02,NORMAL,6.80,323.23,4.68,451.32,31.84,2498,1049,1.41,4.90,RUIM
7.87,Turu,-2.537900,-44.247400,171.82,NORMAL,7.50,419.63,1.78,307.31,32.61,1719,445,1.02,1.40,RUIM
7.87,Sao_Cristovao,-2.495400,-44.265200,193.19,NORMAL,8.00,551.20,2.13,795.53,20.27,1908,662,1.27,1.48,RUIM
7.87,Anil,-2.522700,-44.254900,197.26,NORMAL,7.00,242.31,2.75,273.81,23.54,668,358,0.48,0.66,MODERADA
7.87,Vinhais,-2.570000,-44.296600,216.69,NORMAL,8.47,415.11,4.38,906.68,20.74,2039,690,0.59,1.44,RUIM
7.87,Bequimao,-2.558900,-44.248400,216.90,NORMAL,7.40,592.76,2.49,549.43,28.76,2261,120,1.71,1.29,RUIM
7.87,Cohama,-2.487700,-44.228700,64.73,ENTUPIMENTO,8.19,299.28,2.29,865.14,24.32,1094,639,0.54,4.46,RUIM
7.90,Centro,-2.515000,-44.290600,119.08,NORMAL,7.52,581.29,1.27,834.55,28.09,1837,230,0.48,2.29,RUIM
7.90,Renascenca,-2.503800,-44.256200,139.05,NORMAL,7.16,267.27,2.17,511.17,30.88,1343,1058,1.43,3.26,MODERADA
7.90,Turu,-2.537900,-44.247400,149.57,NORMAL,7.10,524.48,2.29,297.37,31.34,1542,902,0.45,2.34,RUIM
7.90,Sao_Cristovao,-2.495400,-44.265200,169.35,NORMAL,8.11,483.53,3.09,839.73,28.87,914,219,0.05,4.91,RUIM
7.90,Anil,-2.522700,-44.254900,201.38,NORMAL,6.63,561.69,1.16,337.11,19.56,1084,848,0.16,4.22,RUIM
7.90,Vinhais,-2.570000,-44.296600,213.41,NORMAL,6.77,323.45,4.74,685.21,32.90,1514,773,1.82,3.81,RUIM
7.90,Bequimao,-2.558900,-44.248400,228.81,NORMAL,6.54,211.35,4.38,160.63,29.65,2052,845,0.48,2.16,RUIM
7.90,Cohama,-2.487700,-44.228700,250.27,NORMAL,7.78,545.61,1.59,64.97,21.20,1252,894,1.13,0.72,RUIM
7.93,Centro,-2.515000,-44.290600,133.86,NORMAL,7.00,445.92,4.06,179.35,26.11,982,753,1.35,2.91,MODERADA
7.93,Renascenca,-2.503800,-44.256200,156.77,NORMAL,6.60,339.55,4.03,512.81,24.43,1081,705,1.28,2.00,MODERADA
7.93,Turu,-2.537900,-44.247400,166.23,NORMAL,8.34,521.51,3.82,517.18,26.12,2396,134,1.26,4.49,RUIM
7.93,Sao_Cristovao,-2.495400,-44.265200,165.92,NORMAL,7.78,447.85,4.41,777.41,29.37,2475,385,0.89,0.98,RUIM
7.93,Anil,-2.522700,-44.254900,201.24,NORMAL,6.99,232.58,4.87,558.74,24.60,1278,568,1.16,4.48,RUIM
7.93,Vinhais,-2.570000,-44.296600,53.45,ENTUPIMENTO,8.32,592.65,1.88,318.30,29.24,1220,924,0.44,2.09,RUIM
7.93,Bequimao,-2.558900,-44.248400,61.06,ENTUPIMENTO,8.18,320.70,1.43,875.54,32.44,1558,768,0.17,2.09,RUIM
7.93,Cohama,-2.487700,-44.228700,249.84,NORMAL,6.90,377.81,2.20,637.18,23.70,1555,826,0.86,3.87,MODERADA
7.97,Centro,-2.515000,-44.290600,127.29,NORMAL,6.88,233.72,4.28,266.03,32.77,562,285,1.40,3.38,MODERADA
7.97,Renascenca,-2.503800,-44.256200,137.78,NORMAL,8.30,462.96,2.34,464.46,25.85,805,1082,0.66,2.26,MODERADA
7.97,Turu,-2.537900,-44.247400,159.91,NORMAL,7.94,290.73,1.29,59.52,28.24,1732,491,0.13,4.87,RUIM
7.97,Sao_Cristovao,-2.495400,-44.265200,43.21,ENTUPIMENTO,8.46,593.07,2.16,175.79,28.48,1037,298,1.94,2.60,RUIM
7.97,Anil,-2.522700,-44.254900,194.95,NORMAL,6.56,245.26,2.88,491.49,27.83,2131,763,0.41,0.52,RUIM
7.97,Vinhais,-2.570000,-44.296600,221.87,NORMAL,7.99,355.98,4.22,388.39,22.50,2318,585,1.93,2.61,RUIM
7.97,Bequimao,-2.558900,-44.248400,236.58,NORMAL,7.04,485.68,4.52,303.12,22.96,1920,1010,1.35,0.56,MODERADA
7.97,Cohama,-2.487700,-44.228700,241.58,NORMAL,8.05,212.67,1.01,756.93,30.60,1399,371,1.35,2.45,RUIM
8.00,Centro,-2.515000,-44.290600,112.75,NORMAL,8.01,479.79,4.61,867.82,31.87,647,1009,1.46,1.56,RUIM
8.00,Renascenca,-2.503800,-44.256200,36.63,ENTUPIMENTO,7.78,596.09,2.28,386.78,28.89,2461,191,1.71,2.94,RUIM
8.00,Turu,-2.537900,-44.247400,164.35,NORMAL,8.23,552.88,2.96,435.50,18.67,1519,318,0.49,0.63,RUIM
8.00,Sao_Cristovao,-2.495400,-44.265200,181.14,NORMAL,7.63,430.88,2.52,441.09,25.03,1447,586,0.91,0.58,MODERADA
8.00,Anil,-2.522700,-44.254900,185.58,NORMAL,7.03,231.90,4.37,362.22,20.94,1450,985,0.64,2.07,MODERADA
8.00,Vinhais,-2.570000,-44.296600,205.50,NORMAL,8.12,523.15,3.03,222.02,26.81,677,439,1.93,4.10,RUIM
8.00,Bequimao,-2.558900,-44.248400,225.52,NORMAL,7.49,556.13,1.47,446.09,28.95,717,105,1.87,4.24,RUIM
8.00,Cohama,-2.487700,-44.228700,237.60,NORMAL,8.07,201.48,1.96,763.14,19.85,807,794,1.24,1.38,RUIM
8.03,Centro,-2.515000,-44.290600,113.07,NORMAL,8.41,223.91,1.11,306.48,23.30,1951,1016,0.33,3.25,RUIM
8.03,Renascenca,-2.503800,-44.256200,141.20,NORMAL,7.24,299.67,1.33,215.78,25.94,1218,407,1.61,3.35,RUIM
8.03,Turu,-2.537900,-44.247400,164.76,NORMAL,7.71,259.95,3.14,402.32,30.21,1588,697,1.26,2.28,MODERADA
8.03,Sao_Cristovao,-2.495400,-44.265200,164.26,NORMAL,8.41,318.92,2.45,874.61,32.38,2032,1089,1.02,3.41,RUIM
8.03,Anil,-2.522700,-44.254900,209.81,NORMAL,6.62,478.90,3.61,689.54,28.34,2491,405,1.95,2.90,RUIM
8.03,Vinhais,-2.570000,-44.296600,217.08,NORMAL,7.95,598.19,2.49,753.75,25.12,2232,902,0.09,4.58,RUIM
8.03,Bequimao,-2.558900,-44.248400,235.08,NORMAL,8.48,404.40,2.88,337.92,29.99,612,943,1.88,2.36,RUIM
8.03,Cohama,-2.487700,-44.228700,262.85,NORMAL,6.51,574.75,4.83,71.87,30.14,789,550,1.01,2.62,RUIM
8.07,Centro,-2.515000,-44.290600,130.54,NORMAL,7.45,519.86,1.57,423.22,26.21,2289,103,1.53,4.93,RUIM
8.07,Renascenca,-2.503800,-44.256200,146.50,NORMAL,8.20,467.81,3.09,204.32,29.98,2234,791,0.19,3.32,RUIM
8.07,Turu,-2.537900,-44.247400,174.65,NORMAL,8.01,413.82,2.09,416.65,18.54,1029,699,0.60,1.91,MODERADA
8.07,Sao_Cristovao,-2.495400,-44.265200,192.47,NORMAL,8.08,366.45,2.39,695.66,32.44,607,511,1.69,4.58,RUIM
8.07,Anil,-2.522700,-44.254900,192.26,NORMAL,7.67,567.71,3.25,743.53,32.51,1167,623,1.93,3.96,RUIM
8.07,Vinhais,-2.570000,-44.296600,604.78,VAZAMENTO,7.53,330.54,1.51,574.70,29.89,1300,356,1.17,1.33,RUIM
8.07,Bequimao,-2.558900,-44.248400,220.37,NORMAL,7.73,535.67,1.69,216.90,28.97,642,1042,0.63,3.82,RUIM
8.07,Cohama,-2.487700,-44.228700,237.51,NORMAL,6.96,251.06,3.55,663.13,24.33,1751,1074,1.61,2.77,RUIM
8.10,Centro,-2.515000,-44.290600,112.96,NORMAL,7.66,522.28,3.62,337.44,19.94,809,226,0.41,3.95,RUIM
8.10,Renascenca,-2.503800,-44.256200,32.53,ENTUPIMENTO,7.06,273.19,3.18,820.05,20.62,2039,451,0.94,1.19,RUIM
8.10,Turu,-2.537900,-44.247400,149.23,NORMAL,7.88,332.30,1.80,578.52,30.07,1656,380,1.38,3.05,RUIM
8.10,Sao_Cristovao,-2.495400,-44.265200,165.57,NORMAL,7.79,257.69,3.33,854.13,32.35,1033,462,0.84,3.19,RUIM
8.10,Anil,-2.522700,-44.254900,203.74,NORMAL,7.73,491.79,2.75,490.43,29.57,1167,776,0.31,1.96,MODERADA
8.10,Vinhais,-2.570000,-44.296600,200.74,NORMAL,8.18,475.83,4.00,471.88,32.69,646,286,0.82,3.16,MODERADA
8.10,Bequimao,-2.558900,-44.248400,221.56,NORMAL,8.39,401.63,4.67,528.85,19.92,1278,236,0.58,2.78,MODERADA
8.10,Cohama,-2.487700,-44.228700,255.59,NORMAL,7.67,478.28,1.27,458.39,29.44,1888,602,1.77,3.27,RUIM
8.13,Centro,-2.515000,-44.290600,138.72,NORMAL,6.76,280.17,3.10,484.67,23.36,2062,727,1.87,2.86,RUIM
